# OCT iter       1519;   J_T =   5.984794090181E-03;   pulse_id =          1
# converged
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  2.71010505252626288E+01  1.36094011207943993E+02  3.81396966053903199E+01
  2.71260630315157556E+01  1.36712197719807335E+02  3.81653444588631885E+01
  2.71510755377688824E+01  1.37306978097733548E+02  3.81737774341264213E+01
  2.71760880440220092E+01  1.37877470649319946E+02  3.81648488583749739E+01
  2.72011005502751360E+01  1.38422814873094239E+02  3.81384313979178700E+01
  2.72261130565282627E+01  1.38942174330804903E+02  3.80944192208496162E+01
  2.72511255627813895E+01  1.39434739507628024E+02  3.80327300099729797E+01
  2.72761380690345163E+01  1.39899730635438601E+02  3.79533068003065210E+01
  2.73011505752876431E+01  1.40336400456131287E+02  3.78561196192921159E+01
  2.73261630815407699E+01  1.40744036903926172E+02  3.77411669123217237E+01
  2.73511755877938967E+01  1.41121965687511619E+02  3.76084767413303922E+01
  2.73761880940470235E+01  1.41469552754741215E+02  3.74581077497731698E+01
  2.74012006003001467E+01  1.41786206624269226E+02  3.72901498931544850E+01
  2.74262131065532735E+01  1.42071380569937020E+02  3.71047249401520602E+01
  2.74512256128064003E+01  1.42324574644939844E+02  3.69019867550869023E+01
  2.74762381190595271E+01  1.42545337533731214E+02  3.66821213777449771E+01
  2.75012506253126539E+01  1.42733268220345735E+02  3.64453469211601870E+01
  2.75262631315657806E+01  1.42888017462371238E+02  3.61919133116961689E+01
  2.75512756378189074E+01  1.43009289060236910E+02  3.59221018984170968E+01
  2.75762881440720342E+01  1.43096840911889160E+02  3.56362249602309404E+01
  2.76013006503251610E+01  1.43150485843412895E+02  3.53346251394672279E+01
  2.76263131565782878E+01  1.43170092206739355E+02  3.50176748294698541E+01
  2.76513256628314146E+01  1.43155584236412466E+02  3.46857755414262883E+01
  2.76763381690845414E+01  1.43106942158496111E+02  3.43393572721513110E+01
  2.77013506753376682E+01  1.43024202046080859E+02  3.39788778900570918E+01
  2.77263631815907949E+01  1.42907455417630388E+02  3.36048225512717806E+01
  2.77513756878439217E+01  1.42756848576438614E+02  3.32177031521084913E+01
  2.77763881940970485E+01  1.42572581691863064E+02  3.28180578180655118E+01
  2.78014007003501717E+01  1.42354907625547582E+02  3.24064504236310427E+01
  2.78264132066032985E+01  1.42104130508630618E+02  3.19834701315973007E+01
  2.78514257128564253E+01  1.41820604078697897E+02  3.15497309356975286E+01
  2.78764382191095521E+01  1.41504729788000816E+02  3.11058711863835669E+01
  2.79014507253626789E+01  1.41156954697052839E+02  3.06525530766796379E+01
  2.79264632316158057E+01  1.40777769170005314E+02  3.01904620634144614E+01
  2.79514757378689325E+01  1.40367704390185082E+02  2.97203061988513184E+01
  2.79764882441220593E+01  1.39927329715652689E+02  2.92428153487911509E+01
  2.80015007503751860E+01  1.39457249895648829E+02  2.87587402756055326E+01
  2.80265132566283128E+01  1.38958102169248320E+02  2.82688515681952488E+01
  2.80515257628814396E+01  1.38430553267454258E+02  2.77739384054358531E+01
  2.80765382691345664E+01  1.37875296339357249E+02  2.72748071450171210E+01
  2.81015507753876932E+01  1.37293047821916360E+02  2.67722797354483291E+01
  2.81265632816408200E+01  1.36684544271441297E+02  2.62671919551155746E+01
  2.81515757878939468E+01  1.36050539173110906E+02  2.57603914883498746E+01
  2.81765882941470700E+01  1.35391799742924718E+02  2.52527358542085523E+01
  2.82016008004001968E+01  1.34709103734480721E+02  2.47450902088384197E+01
  2.82266133066533236E+01  1.34003236261040257E+02  2.42383250466661693E+01
  2.82516258129064504E+01  1.33274986641607910E+02  2.37333138290288908E+01
  2.82766383191595772E+01  1.32525145278250193E+02  2.32309305711569358E+01
  2.83016508254127039E+01  1.31754500570806584E+02  2.27320474195157729E+01
  2.83266633316658307E+01  1.30963835874463484E+02  2.22375322514412694E+01
  2.83516758379189575E+01  1.30153926505463176E+02  2.17482463277697775E+01
  2.83766883441720843E+01  1.29325536800493524E+02  2.12650420269059346E+01
  2.84017008504252111E+01  1.28479417236025114E+02  2.07887606855771452E+01
  2.84267133566783379E+01  1.27616301615000751E+02  2.03202305676153330E+01
  2.84517258629314647E+01  1.26736904329717746E+02  1.98602649776331539E+01
  2.84767383691845914E+01  1.25841917711449341E+02  1.94096605316887114E+01
  2.85017508754377182E+01  1.24932009479136681E+02  1.89691955921079405E+01
  2.85267633816908450E+01  1.24007820301308044E+02  1.85396288688198929E+01
  2.85517758879439718E+01  1.23069961487033623E+02  1.81216981850034671E+01
  2.85767883941970950E+01  1.22119012823165761E+02  1.77161194007311913E+01
  2.86018009004502218E+01  1.21155520576177935E+02  1.73235854847329627E+01
  2.86268134067033486E+01  1.20179995677498482E+02  1.69447657215066130E+01
  2.86518259129564754E+01  1.19192912111325001E+02  1.65803050388170625E+01
  2.86768384192096022E+01  1.18194705523341995E+02  1.62308234391758894E+01
  2.87018509254627290E+01  1.17185772067617251E+02  1.58969155181644926E+01
  2.87268634317158558E+01  1.16166467507167624E+02  1.55791500524273605E+01
  2.87518759379689826E+01  1.15137106581276825E+02  1.52780696407155503E+01
  2.87768884442221093E+01  1.14097962649730476E+02  1.49941903824586600E+01
  2.88019009504752361E+01  1.13049267620696114E+02  1.47280015798528421E+01
  2.88269134567283629E+01  1.11991212165195833E+02  1.44799654512865139E+01
  2.88519259629814897E+01  1.10923946217048240E+02  1.42505168459622027E+01
  2.88769384692346165E+01  1.09847579752971242E+02  1.40400629517244404E+01
  2.89019509754877433E+01  1.08762183843285626E+02  1.38489829902701445E+01
  2.89269634817408701E+01  1.07667791959603662E+02  1.36776278960218391E+01
  2.89519759879939969E+01  1.06564401522007728E+02  1.35263199769318501E+01
  2.89769884942471201E+01  1.05451975664732132E+02  1.33953525572937817E+01
  2.90020010005002469E+01  1.04330445196350482E+02  1.32849896042612432E+01
  2.90270135067533737E+01  1.03199710727978484E+02  1.31954653411906317E+01
  2.90520260130065004E+01  1.02059644941166269E+02  1.31269838521151048E+01
  2.90770385192596272E+01  1.00910094965946939E+02  1.30797186826862504E+01
  2.91020510255127540E+01  9.97508848390073837E+01  1.30538124437468550E+01
  2.91270635317658808E+01  9.85818180121399479E+01  1.30493764244018244E+01
  2.91520760380190076E+01  9.74026798819580648E+01  1.30664902220166077E+01
  2.91770885442721344E+01  9.62132403133352057E+01  1.31052013970700898E+01
  2.92021010505252612E+01  9.50132561310555559E+01  1.31655251611862472E+01
  2.92271135567783880E+01  9.38024735566644807E+01  1.32474441070308551E+01
  2.92521260630315147E+01  9.25806305704262087E+01  1.33509079890636535E+01
  2.92771385692846415E+01  9.13474591815035808E+01  1.34758335643966447E+01
  2.93021510755377683E+01  9.01026875928992865E+01  1.36221045032066854E+01
  2.93271635817908951E+01  8.88460422512100081E+01  1.37895713782935001E+01
  2.93521760880440219E+01  8.75772497747815635E+01  1.39780517433933351E+01
  2.93771885942971451E+01  8.62960387572830285E+01  1.41873303097897647E+01
  2.94022011005502719E+01  8.50021414469890431E+01  1.44171592305270089E+01
  2.94272136068033987E+01  8.36952953050712836E+01  1.46672585011300676E+01
  2.94522261130565255E+01  8.23752444488932980E+01  1.49373164851300171E+01
  2.94772386193096523E+01  8.10417409886547233E+01  1.52269905718798668E+01
  2.95022511255627791E+01  7.96945462676282972E+01  1.55359079730873102E+01
  2.95272636318159059E+01  7.83334320177530117E+01  1.58636666632185221E+01
  2.95522761380690326E+01  7.69581814433739737E+01  1.62098364674025532E+01
  2.95772886443221594E+01  7.55685902465153703E+01  1.65739602987560950E+01
  2.96023011505752862E+01  7.41644676072313871E+01  1.69555555451268489E+01
  2.96273136568284130E+01  7.27456371323106339E+01  1.73541156032059440E+01
  2.96523261630815398E+01  7.13119377849308052E+01  1.77691115557854573E+01
  2.96773386693346666E+01  6.98632248068544470E+01  1.81999939857273993E+01
  2.97023511755877934E+01  6.83993706433885791E+01  1.86461949179835464E+01
  2.97273636818409202E+01  6.69202658797255765E+01  1.91071298788601069E+01
  2.97523761880940434E+01  6.54258201954142606E+01  1.95822000596770494E+01
  2.97773886943471702E+01  6.39159633417013140E+01  2.00707945701270667E+01
  2.98024012006002970E+01  6.23906461443117593E+01  2.05722927650072123E+01
  2.98274137068534237E+01  6.08498415320230990E+01  2.10860666266716983E+01
  2.98524262131065505E+01  5.92935455891339984E+01  2.16114831845303570E+01
  2.98774387193596773E+01  5.77217786277107336E+01  2.21479069522640550E+01
  2.99024512256128041E+01  5.61345862733454766E+01  2.26947023631469733E+01
  2.99274637318659309E+01  5.45320405561494397E+01  2.32512361839637798E+01
  2.99524762381190577E+01  5.29142409968320564E+01  2.38168798885091029E+01
  2.99774887443721845E+01  5.12813156760788189E+01  2.43910119725046819E+01
  3.00025012506253113E+01  4.96334222740117070E+01  2.49730201929893987E+01
  3.00275137568784380E+01  4.79707490653784774E+01  2.55623037167456140E+01
  3.00525262631315648E+01  4.62935158552539860E+01  2.61582751641300177E+01
  3.00775387693846916E+01  4.46019748395053384E+01  2.67603625366732061E+01
  3.01025512756378184E+01  4.28964113740435238E+01  2.73680110189981676E+01
  3.01275637818909452E+01  4.11771446370212075E+01  2.79806846478718398E+01
  3.01525762881440684E+01  3.94445281685695690E+01  2.85978678435237939E+01
  3.01775887943971952E+01  3.76989502734626214E+01  2.92190668006571457E+01
  3.02026013006503220E+01  3.59408342731896653E+01  2.98438107387681377E+01
  3.02276138069034488E+01  3.41706385953084180E+01  3.04716530134648096E+01
  3.02526263131565756E+01  3.23888566896204324E+01  3.11021720923210729E+01
  3.02776388194097024E+01  3.05960167626080732E+01  3.17349724004205420E+01
  3.03026513256628292E+01  2.87926813236775949E+01  3.23696850420775348E+01
  3.03276638319159559E+01  2.69794465390169833E+01  3.30059684062274883E+01
  3.03526763381690827E+01  2.51569413912419151E+01  3.36435086636598868E+01
  3.03776888444222095E+01  2.33258266454487000E+01  3.42820201645995155E+01
  3.04027013506753363E+01  2.14867936247294402E+01  3.49212457451180924E+01
  3.04277138569284631E+01  1.96405628006130470E+01  3.55609569505078653E+01
  3.04527263631815899E+01  1.77878822062041948E+01  3.62009541830751473E+01
  3.04777388694347167E+01  1.59295256819673732E+01  3.68410667808571333E+01
  3.05027513756878434E+01  1.40662909660742361E+01  3.74811530325519797E+01
  3.05277638819409702E+01  1.21989976430007765E+01  3.81211001325505450E+01
  3.05527763881940935E+01  1.03284849655362105E+01  3.87608240783951956E+01
  3.05777888944472203E+01  8.45560956657693019E+00  3.94002695113402837E+01
  3.06028014007003470E+01  6.58124307795803709E+00  4.00394094990123506E+01
  3.06278139069534738E+01  4.70626967414313935E+00  4.06782452575059779E+01
  3.06528264132066006E+01  2.83158355882935986E+00  4.13168058087106260E+01
  3.06778389194597274E+01  9.58086412439815294E-01  4.19551475672397274E+01
  3.07028514257128542E+01 -9.13315181906215967E-01  4.25933538501588131E+01
  3.07278639319659810E+01 -2.78171231703709365E+00  4.32315343017578400E+01
  3.07528764382191078E+01 -4.64619632898878709E+00  4.38698242249995971E+01
  3.07778889444722346E+01 -6.50586133803282873E+00  4.45083838109722763E+01
  3.08029014507253613E+01 -8.35980674992500639E+00  4.51473972577620799E+01
  3.08279139569784881E+01 -1.02071397052653410E+01  4.57870717705993044E+01
  3.08529264632316149E+01 -1.20469774663717182E+01  4.64276364359841551E+01
  3.08779389694847417E+01 -1.38784497326002167E+01  4.70693409636873312E+01
  3.09029514757378685E+01 -1.57007008765554303E+01  4.77124542920932271E+01
  3.09279639819909953E+01 -1.75128920950745410E+01  4.83572630542135968E+01
  3.09529764882441185E+01 -1.93142034701832941E+01  4.90040699038667213E+01
  3.09779889944972453E+01 -2.11038359363923647E+01  4.96531917038686359E+01
  3.10030015007503721E+01 -2.28810131516721320E+01  5.03049575806215969E+01
  3.10280140070034989E+01 -2.46449832702184466E+01  5.09597068521003536E+01
  3.10530265132566257E+01 -2.63950206156488640E+01  5.16177868388611643E+01
  3.10780390195097524E+01 -2.81304272535740871E+01  5.22795505702808896E+01
  3.11030515257628792E+01 -2.98505344625539841E+01  5.29453544006606620E+01
  3.11280640320160060E+01 -3.15547041022868022E+01  5.36155555520506297E+01
  3.11530765382691328E+01 -3.32423298775211222E+01  5.42905096026117207E+01
  3.11780890445222596E+01 -3.49128384956304672E+01  5.49705679409158989E+01
  3.12031015507753864E+01 -3.65656907151202333E+01  5.56560752078147019E+01
  3.12281140570285132E+01 -3.82003822815407474E+01  5.63473667482821412E+01
  3.12531265632816400E+01 -3.98164447464432456E+01  5.70447660959492069E+01
  3.12781390695347667E+01 -4.14134461641709635E+01  5.77485825129129609E+01
  3.13031515757878935E+01 -4.29909916604672873E+01  5.84591086067552155E+01
  3.13281640820410168E+01 -4.45487238661856750E+01  5.91766180456440765E+01
  3.13531765882941436E+01 -4.60863232088175394E+01  5.99013633908724472E+01
  3.13781890945472703E+01 -4.76035080541945632E+01  6.06335740643116452E+01
  3.14032016008003971E+01 -4.91000346905842022E+01  6.13734544660376926E+01
  3.14282141070535239E+01 -5.05756971475506987E+01  6.21211822549278452E+01
  3.14532266133066507E+01 -5.20303268423919860E+01  6.28769068023620861E+01
  3.14782391195597775E+01 -5.34637920477366038E+01  6.36407478263998385E+01
  3.15032516258129043E+01 -5.48759971749894930E+01  6.44127942110261813E+01
  3.15282641320660311E+01 -5.62668818697593807E+01  6.51931030122818385E+01
  3.15532766383191579E+01 -5.76364199171597917E+01  6.59816986505085907E+01
  3.15782891445722846E+01 -5.89846179569528744E+01  6.67785722854605126E+01
  3.16033016508254114E+01 -6.03115140108389056E+01  6.75836813688541298E+01
  3.16283141570785382E+01 -6.16171758267685306E+01  6.83969493669979727E+01
  3.16533266633316650E+01 -6.29016990478837101E+01  6.92182656445215372E+01
  3.16783391695847918E+01 -6.41652052165411675E+01  7.00474854989431606E+01
  3.17033516758379186E+01 -6.54078396267467213E+01  7.08844303348338229E+01
  3.17283641820910418E+01 -6.66297690411580135E+01  7.17288879656787230E+01
  3.17533766883441686E+01 -6.78311792915062739E+01  7.25806130311538595E+01
  3.17783891945972954E+01 -6.90122727837603946E+01  7.34393275173994482E+01
  3.18034017008504222E+01 -7.01732659315205041E+01  7.43047213679502789E+01
  3.18284142071035490E+01 -7.13143865429039323E+01  7.51764531732010539E+01
  3.18534267133566757E+01 -7.24358711874581616E+01  7.60541509266355860E+01
  3.18784392196098025E+01 -7.35379625704093485E+01  7.69374128364535466E+01
  3.19034517258629293E+01 -7.46209069416681103E+01  7.78258081816739917E+01
  3.19284642321160561E+01 -7.56849515665194588E+01  7.87188782022360130E+01
  3.19534767383691829E+01 -7.67303422837308773E+01  7.96161370130545407E+01
  3.19784892446223097E+01 -7.77573211749435842E+01  8.05170725324011158E+01
  3.20035017508754365E+01 -7.87661243666865261E+01  8.14211474153727011E+01
  3.20285142571285633E+01 -7.97569799831844080E+01  8.23277999836405598E+01
  3.20535267633816900E+01 -8.07301062644445864E+01  8.32364451430917569E+01
  3.20785392696348168E+01 -8.16857098599058133E+01  8.41464752815065253E+01
  3.21035517758879436E+01 -8.26239843034418726E+01  8.50572611390553703E+01
  3.21285642821410704E+01 -8.35451086707462451E+01  8.59681526451474411E+01
  3.21535767883941972E+01 -8.44492464153551197E+01  8.68784797161853106E+01
  3.21785892946473240E+01 -8.53365443748655821E+01  8.77875530099073842E+01
  3.22036018009004508E+01 -8.62071319344922102E+01  8.86946646334783537E+01
  3.22286143071535776E+01 -8.70611203311725745E+01  8.95990888040868612E+01
  3.22536268134067043E+01 -8.78986020780858439E+01  9.05000824627012577E+01
  3.22786393196598311E+01 -8.87196504869122009E+01  9.13968858436389553E+01
  3.23036518259129579E+01 -8.95243192635204252E+01  9.22887230047565339E+01
  3.23286643321660776E+01 -9.03126421521619562E+01  9.31748023252432631E+01
  3.23536768384192044E+01 -9.10846326037257938E+01  9.40543169801081689E+01
  3.23786893446723312E+01 -9.18402834451934638E+01  9.49264454024139468E+01
  3.24037018509254580E+01 -9.25795665301562991E+01  9.57903517460012779E+01
  3.24287143571785847E+01 -9.33024323539770677E+01  9.66451863627563483E+01
  3.24537268634317115E+01 -9.40088096218881617E+01  9.74900863093357799E+01
  3.24787393696848383E+01 -9.46986047637618071E+01  9.83241758985424497E+01
  3.25037518759379651E+01 -9.53717013953346253E+01  9.91465673102455725E+01
  3.25287643821910919E+01 -9.60279597320926115E+01  9.99563612757922613E+01
  3.25537768884442187E+01 -9.66672159685021342E+01  1.00752647848255819E+02
  3.25787893946973455E+01 -9.72892816416142523E+01  1.01534507268721143E+02
  3.26038019009504723E+01 -9.78939430039440879E+01  1.02301010936078299E+02
  3.26288144072035990E+01 -9.84809604356814674E+01  1.03051222484730047E+02
  3.26538269134567258E+01 -9.90500679304803953E+01  1.03784198971240926E+02
  3.26788394197098526E+01 -9.96009726920794947E+01  1.04498992167529664E+02
  3.27038519259629794E+01 -1.00133354880664939E+02  1.05194649954842660E+02
  3.27288644322161062E+01 -1.00646867548061508E+02  1.05870217809702581E+02
  3.27538769384692330E+01 -1.01141136799500558E+02  1.06524740370445031E+02
  3.27788894447223598E+01 -1.01615762216860787E+02  1.07157263071055155E+02
  3.28039019509754866E+01 -1.02070317573973497E+02  1.07766833827900555E+02
  3.28289144572286133E+01 -1.02504351868998157E+02  1.08352504764761662E+02
  3.28539269634817401E+01 -1.02917390692183062E+02  1.08913333962357058E+02
  3.28789394697348669E+01 -1.03308937939796223E+02  1.09448387220334695E+02
  3.29039519759879937E+01 -1.03678477876906342E+02  1.09956739822390972E+02
  3.29289644822411205E+01 -1.04025477543397301E+02  1.10437478298716101E+02
  3.29539769884942473E+01 -1.04349389489305750E+02  1.10889702184129732E+02
  3.29789894947473741E+01 -1.04649654817792751E+02  1.11312525774876306E+02
  3.30040020010005009E+01 -1.04925706506874249E+02  1.11705079891787705E+02
  3.30290145072536276E+01 -1.05176972974904956E+02  1.12066513662161682E+02
  3.30540270135067544E+01 -1.05402881849790646E+02  1.12395996336857067E+02
  3.30790395197598812E+01 -1.05602863898259145E+02  1.12692719162528164E+02
  3.31040520260130009E+01 -1.05776357069259603E+02  1.12955897331297194E+02
  3.31290645322661277E+01 -1.05922810604723878E+02  1.13184772031241920E+02
  3.31540770385192545E+01 -1.06041689171481792E+02  1.13378612620689580E+02
  3.31790895447723813E+01 -1.06132476969887634E+02  1.13536718947306753E+02
  3.32041020510255080E+01 -1.06194681777563986E+02  1.13658423829346191E+02
  3.32291145572786348E+01 -1.06227838890377797E+02  1.13743095711185290E+02
  3.32541270635317616E+01 -1.06231514926994606E+02  1.13790141498634398E+02
  3.32791395697848884E+01 -1.06205311467977481E+02  1.13799009571576860E+02
  3.33041520760380152E+01 -1.06148868504977131E+02  1.13769192962719714E+02
  3.33291645822911420E+01 -1.06061867680017244E+02  1.13700232681853223E+02
  3.33541770885442688E+01 -1.05944035298830428E+02  1.13591721155530450E+02
  3.33791895947973956E+01 -1.05795145105620151E+02  1.13443305742894552E+02
  3.34042021010505223E+01 -1.05615020809313776E+02  1.13254692279915943E+02
  3.34292146073036491E+01 -1.05403538353320599E+02  1.13025648597027228E+02
  3.34542271135567759E+01 -1.05160627922027601E+02  1.12756007949359457E+02
  3.34792396198099027E+01 -1.04886275677815021E+02  1.12445672294853807E+02
  3.35042521260630295E+01 -1.04580525222440741E+02  1.12094615353605718E+02
  3.35292646323161563E+01 -1.04243478776336545E+02  1.11702885382041487E+02
  3.35542771385692831E+01 -1.03875298068939955E+02  1.11270607597946011E+02
  3.35792896448224099E+01 -1.03476204932845420E+02  1.10797986196827452E+02
  3.36043021510755366E+01 -1.03046481594533162E+02  1.10285305906466832E+02
  3.36293146573286634E+01 -1.02586470654880102E+02  1.09732933034476048E+02
  3.36543271635817902E+01 -1.02096574753791842E+02  1.09141315972891306E+02
  3.36793396698349170E+01 -1.01577255915137158E+02  1.08510985133947429E+02
  3.37043521760880438E+01 -1.01029034570843748E+02  1.07842552301711777E+02
  3.37293646823411706E+01 -1.00452488266450516E+02  1.07136709394864198E+02
  3.37543771885942974E+01 -9.98482500545204914E+01  1.06394226646144546E+02
  3.37793896948474242E+01 -9.92170065869943443E+01  1.05615950213546725E+02
  3.38044022011005509E+01 -9.85594959225297771E+01  1.04802799246921538E+02
  3.38294147073536777E+01 -9.78765050699752095E+01  1.03955762441025172E+02
  3.38544272136068045E+01 -9.71688672939869065E+01  1.03075894112138428E+02
  3.38794397198599313E+01 -9.64374592132858339E+01  1.02164309840068839E+02
  3.39044522261130510E+01 -9.56831977257600386E+01  1.01222181720725075E+02
  3.39294647323661778E+01 -9.49070367974064624E+01  1.00250733276559572E+02
  3.39544772386193046E+01 -9.41099641537925322E+01  9.92512340731856142E+01
  3.39794897448724313E+01 -9.32929979131056797E+01  9.82249940905918066E+01
  3.40045022511255581E+01 -9.24571831989589299E+01  9.71733578967345579E+01
  3.40295147573786849E+01 -9.16035887689004795E+01  9.60976986702092404E+01
  3.40545272636318117E+01 -9.07333036911598185E+01  9.49994121172639154E+01
  3.40795397698849385E+01 -8.98474340976094084E+01  9.38799103268848683E+01
  3.41045522761380653E+01 -8.89471000355866721E+01  9.27406156061311577E+01
  3.41295647823911921E+01 -8.80334324351866400E+01  9.15829543364514080E+01
  3.41545772886443189E+01 -8.71075702023092191E+01  9.04083508904174664E+01
  3.41795897948974456E+01 -8.61706574413870214E+01  8.92182216471400409E+01
  3.42046023011505724E+01 -8.52238408055733032E+01  8.80139691435782794E+01
  3.42296148074036992E+01 -8.42682669666093602E+01  8.67969763979393178E+01
  3.42546273136568260E+01 -8.33050801917733992E+01  8.55686014402884751E+01
  3.42796398199099528E+01 -8.23354200114872157E+01  8.43301720842454330E+01
  3.43046523261630796E+01 -8.13604189584447397E+01  8.30829809721335550E+01
  3.43296648324162064E+01 -8.03812003576442322E+01  8.18282809240713078E+01
  3.43546773386693332E+01 -7.93988761464429871E+01  8.05672806191552411E+01
  3.43796898449224599E+01 -7.84145447046916786E+01  7.93011406340724676E+01
  3.44047023511755867E+01 -7.74292886770678592E+01  7.80309698611211502E+01
  3.44297148574287135E+01 -7.64441727727471942E+01  7.67578223237605926E+01
  3.44547273636818403E+01 -7.54602415313653552E+01  7.54826944035133351E+01
  3.44797398699349671E+01 -7.44785170486190395E+01  7.42065224873299059E+01
  3.45047523761880939E+01 -7.34999966596224965E+01  7.29301810395951122E+01
  3.45297648824412207E+01 -7.25256505829958513E+01  7.16544810978324023E+01
  3.45547773886943475E+01 -7.15564195334787456E+01  7.03801691860941503E+01
  3.45797898949474742E+01 -7.05932123153228446E+01  6.91079266350851498E+01
  3.46048024012006010E+01 -6.96369034127419724E+01  6.78383692934487499E+01
  3.46298149074537278E+01 -6.86883305970444269E+01  6.65720476104637697E+01
  3.46548274137068546E+01 -6.77482925727061485E+01  6.53094470667924725E+01
  3.46798399199599743E+01 -6.68175466864416876E+01  6.40509889269818871E+01
  3.47048524262131011E+01 -6.58968067242580418E+01  6.27970312852013208E+01
  3.47298649324662279E+01 -6.49867408215973512E+01  6.15478703742797748E+01
  3.47548774387193546E+01 -6.40879695109289003E+01  6.03037421074520452E+01
  3.47798899449724814E+01 -6.32010639297213146E+01  5.90648238223416797E+01
  3.48049024512256082E+01 -6.23265442096250055E+01  5.78312361975411520E+01
  3.48299149574787350E+01 -6.14648780650695059E+01  5.66030453136029195E+01
  3.48549274637318618E+01 -6.06164795964806871E+01  5.53802648322682529E+01
  3.48799399699849886E+01 -5.97817083200382839E+01  5.41628582701774022E+01
  3.49049524762381154E+01 -5.89608684325036165E+01  5.29507413460507337E+01
  3.49299649824912422E+01 -5.81542083162399877E+01  5.17437843832345266E+01
  3.49549774887443689E+01 -5.73619202862791866E+01  5.05418147524847967E+01
  3.49799899949974957E+01 -5.65841405782272844E+01  4.93446193427740454E+01
  3.50050025012506225E+01 -5.58209495730540723E+01  4.81519470506587624E+01
  3.50300150075037493E+01 -5.50723722524367361E+01  4.69635112812677349E+01
  3.50550275137568761E+01 -5.43383788763545326E+01  4.57789924561473427E+01
  3.50800400200100029E+01 -5.36188858731213429E+01  4.45980405250467626E+01
  3.51050525262631297E+01 -5.29137569309417799E+01  4.34202774801540201E+01
  3.51300650325162565E+01 -5.22228042794302638E+01  4.22452998723483191E+01
  3.51550775387693832E+01 -5.15457901492564829E+01  4.10726813296694999E+01
  3.51800900450225100E+01 -5.08824283981707168E+01  3.99019750785198823E+01
  3.52051025512756368E+01 -5.02323862920358479E+01  3.87327164680777756E+01
  3.52301150575287636E+01 -4.95952864301009839E+01  3.75644254981189718E+01
  3.52551275637818904E+01 -4.89707088045276819E+01  3.63966093499526764E+01
  3.52801400700350172E+01 -4.83581929850351315E+01  3.52287649195389250E+01
  3.53051525762881440E+01 -4.77572404204418888E+01  3.40603813511420626E+01
  3.53301650825412707E+01 -4.71673168497219280E+01  3.28909425691428225E+01
  3.53551775887943975E+01 -4.65878548159754260E+01  3.17199298049381220E+01
  3.53801900950475243E+01 -4.60182562773205817E+01  3.05468241152311180E+01
  3.54052026013006511E+01 -4.54578953091598521E+01  2.93711088875226913E+01
  3.54302151075537779E+01 -4.49061208924951885E+01  2.81922723282534022E+01
  3.54552276138069047E+01 -4.43622597829486836E+01  2.70098099288317783E+01
  3.54802401200600244E+01 -4.38256194548909619E+01  2.58232269047432084E+01
  3.55052526263131512E+01 -4.32954911145673975E+01  2.46320406030182788E+01
  3.55302651325662779E+01 -4.27711527753918404E+01  2.34357828735541815E+01
  3.55552776388194047E+01 -4.22518723876093745E+01  2.22340024001016907E+01
  3.55802901450725315E+01 -4.17369110134162682E+01  2.10262669870986088E+01
  3.56053026513256583E+01 -4.12255260373360670E+01  1.98121657989377802E+01
  3.56303151575787851E+01 -4.07169744002758449E+01  1.85913115486318716E+01
  3.56553276638319119E+01 -4.02105158442478086E+01  1.73633426331771332E+01
  3.56803401700850387E+01 -3.97054161533001704E+01  1.61279252131478579E+01
  3.57053526763381655E+01 -3.92009503748045915E+01  1.48847552341693170E+01
  3.57303651825912922E+01 -3.86964060039538751E+01  1.36335603878867673E+01
  3.57553776888444190E+01 -3.81910861131684101E+01  1.23741020098328818E+01
  3.57803901950975458E+01 -3.76843124071627571E+01  1.11061769112237467E+01
  3.58054027013506726E+01 -3.71754281837094211E+01  9.82961914115114688E+00
  3.58304152076037994E+01 -3.66638011796906511E+01  8.54430167490507131E+00
  3.58554277138569262E+01 -3.61488262819137418E+01  7.25013802328242019E+00
  3.58804402201100530E+01 -3.56299280823390490E+01  5.94708375672319356E+00
  3.59054527263631797E+01 -3.51065632579331393E+01  4.63513793701929799E+00
  3.59304652326163065E+01 -3.45782227562309146E+01  3.31434444817328444E+00
  3.59554777388694333E+01 -3.40444337689351713E+01  1.98479321682680832E+00
  3.59804902451225601E+01 -3.35047614774512468E+01  6.46621311534606447E-01
  3.60055027513756869E+01 -3.29588105561303308E+01 -6.99986090884148537E-01
  3.60305152576288137E+01 -3.24062264211718158E+01 -2.05479488461121429E+00
  3.60555277638819405E+01 -3.18466962155469275E+01 -3.41752137314857718E+00
  3.60805402701350673E+01 -3.12799495229352473E+01 -4.78783178066296955E+00
  3.61055527763881940E+01 -3.07057588064530655E+01 -6.16534195060798584E+00
  3.61305652826413208E+01 -3.01239395708473054E+01 -7.54961724587618921E+00
  3.61555777888944476E+01 -2.95343502497897248E+01 -8.94017266443826486E+00
  3.61805902951475744E+01 -2.89368918228609928E+01 -1.03364731838063300E+01
  3.62056028014007012E+01 -2.83315071697263257E+01 -1.17379343467298778E+01
  3.62306153076538280E+01 -2.77181801718104239E+01 -1.31439230992762326E+01
  3.62556278139069477E+01 -2.70969345744336962E+01 -1.45537588908954802E+01
  3.62806403201600745E+01 -2.64678326248379108E+01 -1.59667150442220258E+01
  3.63056528264132012E+01 -2.58309735037393295E+01 -1.73820204002659580E+01
