# Formula "1freq_rwa" with E0 = 100.0, T = 50, w_L = 5.9325, w_d = 5.9325
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  2.80515257628814432E+01  9.41290156336417567E+01  0.00000000000000000E+00
  2.80765382691345700E+01  9.40349762394795619E+01  0.00000000000000000E+00
  2.81015507753876967E+01  9.39402530779224065E+01  0.00000000000000000E+00
  2.81265632816408235E+01  9.38448481291801073E+01  0.00000000000000000E+00
  2.81515757878939503E+01  9.37487633868626631E+01  0.00000000000000000E+00
  2.81765882941470771E+01  9.36520008579190062E+01  0.00000000000000000E+00
  2.82016008004002039E+01  9.35545625625754269E+01  0.00000000000000000E+00
  2.82266133066533307E+01  9.34564505342734293E+01  0.00000000000000000E+00
  2.82516258129064539E+01  9.33576668196074593E+01  0.00000000000000000E+00
  2.82766383191595807E+01  9.32582134782620784E+01  0.00000000000000000E+00
  2.83016508254127075E+01  9.31580925829487114E+01  0.00000000000000000E+00
  2.83266633316658343E+01  9.30573062193422658E+01  0.00000000000000000E+00
  2.83516758379189611E+01  9.29558564860169412E+01  0.00000000000000000E+00
  2.83766883441720879E+01  9.28537454943821672E+01  0.00000000000000000E+00
  2.84017008504252146E+01  9.27509753686177021E+01  0.00000000000000000E+00
  2.84267133566783414E+01  9.26475482456087178E+01  0.00000000000000000E+00
  2.84517258629314682E+01  9.25434662748803447E+01  0.00000000000000000E+00
  2.84767383691845950E+01  9.24387316185317331E+01  0.00000000000000000E+00
  2.85017508754377218E+01  9.23333464511701152E+01  0.00000000000000000E+00
  2.85267633816908486E+01  9.22273129598440704E+01  0.00000000000000000E+00
  2.85517758879439754E+01  9.21206333439767491E+01  0.00000000000000000E+00
  2.85767883941971021E+01  9.20133098152985838E+01  0.00000000000000000E+00
  2.86018009004502289E+01  9.19053445977796741E+01  0.00000000000000000E+00
  2.86268134067033522E+01  9.17967399275619442E+01  0.00000000000000000E+00
  2.86518259129564790E+01  9.16874980528905752E+01  0.00000000000000000E+00
  2.86768384192096057E+01  9.15776212340456794E+01  0.00000000000000000E+00
  2.87018509254627325E+01  9.14671117432730085E+01  0.00000000000000000E+00
  2.87268634317158593E+01  9.13559718647148173E+01  0.00000000000000000E+00
  2.87518759379689861E+01  9.12442038943400320E+01  0.00000000000000000E+00
  2.87768884442221129E+01  9.11318101398743039E+01  0.00000000000000000E+00
  2.88019009504752397E+01  9.10187929207296946E+01  0.00000000000000000E+00
  2.88269134567283665E+01  9.09051545679338204E+01  0.00000000000000000E+00
  2.88519259629814933E+01  9.07908974240589970E+01  0.00000000000000000E+00
  2.88769384692346200E+01  9.06760238431508157E+01  0.00000000000000000E+00
  2.89019509754877468E+01  9.05605361906564497E+01  0.00000000000000000E+00
  2.89269634817408736E+01  9.04444368433527046E+01  0.00000000000000000E+00
  2.89519759879940004E+01  9.03277281892736710E+01  0.00000000000000000E+00
  2.89769884942471272E+01  9.02104126276381209E+01  0.00000000000000000E+00
  2.90020010005002540E+01  9.00924925687764642E+01  0.00000000000000000E+00
  2.90270135067533808E+01  8.99739704340575770E+01  0.00000000000000000E+00
  2.90520260130065040E+01  8.98548486558153172E+01  0.00000000000000000E+00
  2.90770385192596308E+01  8.97351296772743439E+01  0.00000000000000000E+00
  2.91020510255127576E+01  8.96148159524762917E+01  0.00000000000000000E+00
  2.91270635317658844E+01  8.94939099462050365E+01  0.00000000000000000E+00
  2.91520760380190112E+01  8.93724141339120450E+01  0.00000000000000000E+00
  2.91770885442721379E+01  8.92503310016412286E+01  0.00000000000000000E+00
  2.92021010505252647E+01  8.91276630459536250E+01  0.00000000000000000E+00
  2.92271135567783915E+01  8.90044127738517119E+01  0.00000000000000000E+00
  2.92521260630315183E+01  8.88805827027033928E+01  0.00000000000000000E+00
  2.92771385692846451E+01  8.87561753601659689E+01  0.00000000000000000E+00
  2.93021510755377719E+01  8.86311932841093579E+01  0.00000000000000000E+00
  2.93271635817908987E+01  8.85056390225394836E+01  0.00000000000000000E+00
  2.93521760880440254E+01  8.83795151335211528E+01  0.00000000000000000E+00
  2.93771885942971522E+01  8.82528241851007209E+01  0.00000000000000000E+00
  2.94022011005502790E+01  8.81255687552284996E+01  0.00000000000000000E+00
  2.94272136068034023E+01  8.79977514316807543E+01  0.00000000000000000E+00
  2.94522261130565290E+01  8.78693748119817286E+01  0.00000000000000000E+00
  2.94772386193096558E+01  8.77404415033250871E+01  0.00000000000000000E+00
  2.95022511255627826E+01  8.76109541224954285E+01  0.00000000000000000E+00
  2.95272636318159094E+01  8.74809152957891314E+01  0.00000000000000000E+00
  2.95522761380690362E+01  8.73503276589353277E+01  0.00000000000000000E+00
  2.95772886443221630E+01  8.72191938570165206E+01  0.00000000000000000E+00
  2.96023011505752898E+01  8.70875165443887198E+01  0.00000000000000000E+00
  2.96273136568284166E+01  8.69552983846016900E+01  0.00000000000000000E+00
  2.96523261630815433E+01  8.68225420503186598E+01  0.00000000000000000E+00
  2.96773386693346701E+01  8.66892502232360727E+01  0.00000000000000000E+00
  2.97023511755877969E+01  8.65554255940028270E+01  0.00000000000000000E+00
  2.97273636818409237E+01  8.64210708621393735E+01  0.00000000000000000E+00
  2.97523761880940505E+01  8.62861887359567987E+01  0.00000000000000000E+00
  2.97773886943471773E+01  8.61507819324752973E+01  0.00000000000000000E+00
  2.98024012006003041E+01  8.60148531773426583E+01  0.00000000000000000E+00
  2.98274137068534309E+01  8.58784052047526387E+01  0.00000000000000000E+00
  2.98524262131065541E+01  8.57414407573628097E+01  0.00000000000000000E+00
  2.98774387193596809E+01  8.56039625862123614E+01  0.00000000000000000E+00
  2.99024512256128077E+01  8.54659734506397371E+01  0.00000000000000000E+00
  2.99274637318659344E+01  8.53274761182000390E+01  0.00000000000000000E+00
  2.99524762381190612E+01  8.51884733645820944E+01  0.00000000000000000E+00
  2.99774887443721880E+01  8.50489679735254214E+01  0.00000000000000000E+00
  3.00025012506253148E+01  8.49089627367371378E+01  0.00000000000000000E+00
  3.00275137568784416E+01  8.47684604538082738E+01  0.00000000000000000E+00
  3.00525262631315684E+01  8.46274639321304107E+01  0.00000000000000000E+00
  3.00775387693846952E+01  8.44859759868116384E+01  0.00000000000000000E+00
  3.01025512756378220E+01  8.43439994405926541E+01  0.00000000000000000E+00
  3.01275637818909487E+01  8.42015371237625203E+01  0.00000000000000000E+00
  3.01525762881440755E+01  8.40585918740743949E+01  0.00000000000000000E+00
  3.01775887943972023E+01  8.39151665366608057E+01  0.00000000000000000E+00
  3.02026013006503291E+01  8.37712639639489822E+01  0.00000000000000000E+00
  3.02276138069034523E+01  8.36268870155760311E+01  0.00000000000000000E+00
  3.02526263131565791E+01  8.34820385583037279E+01  0.00000000000000000E+00
  3.02776388194097059E+01  8.33367214659333939E+01  0.00000000000000000E+00
  3.03026513256628327E+01  8.31909386192204181E+01  0.00000000000000000E+00
  3.03276638319159595E+01  8.30446929057886507E+01  0.00000000000000000E+00
  3.03526763381690863E+01  8.28979872200448682E+01  0.00000000000000000E+00
  3.03776888444222131E+01  8.27508244630926271E+01  0.00000000000000000E+00
  3.04027013506753399E+01  8.26032075426463734E+01  0.00000000000000000E+00
  3.04277138569284666E+01  8.24551393729453252E+01  0.00000000000000000E+00
  3.04527263631815934E+01  8.23066228746670561E+01  0.00000000000000000E+00
  3.04777388694347202E+01  8.21576609748410647E+01  0.00000000000000000E+00
  3.05027513756878470E+01  8.20082566067620462E+01  0.00000000000000000E+00
  3.05277638819409738E+01  8.18584127099035044E+01  0.00000000000000000E+00
  3.05527763881941006E+01  8.17081322298303832E+01  0.00000000000000000E+00
  3.05777888944472274E+01  8.15574181181124658E+01  0.00000000000000000E+00
  3.06028014007003542E+01  8.14062733322370775E+01  0.00000000000000000E+00
  3.06278139069534809E+01  8.12547008355218452E+01  0.00000000000000000E+00
  3.06528264132066042E+01  8.11027035970274000E+01  0.00000000000000000E+00
  3.06778389194597310E+01  8.09502845914697247E+01  0.00000000000000000E+00
  3.07028514257128577E+01  8.07974467991327572E+01  0.00000000000000000E+00
  3.07278639319659845E+01  8.06441932057804962E+01  0.00000000000000000E+00
  3.07528764382191113E+01  8.04905268025693772E+01  0.00000000000000000E+00
  3.07778889444722381E+01  8.03364505859601934E+01  0.00000000000000000E+00
  3.08029014507253649E+01  8.01819675576300455E+01  0.00000000000000000E+00
  3.08279139569784917E+01  8.00270807243844615E+01  0.00000000000000000E+00
  3.08529264632316185E+01  7.98717930980688635E+01  0.00000000000000000E+00
  3.08779389694847453E+01  7.97161076954804599E+01  0.00000000000000000E+00
  3.09029514757378720E+01  7.95600275382798543E+01  0.00000000000000000E+00
  3.09279639819909988E+01  7.94035556529024262E+01  0.00000000000000000E+00
  3.09529764882441256E+01  7.92466950704699684E+01  0.00000000000000000E+00
  3.09779889944972524E+01  7.90894488267018687E+01  0.00000000000000000E+00
  3.10030015007503792E+01  7.89318199618263918E+01  0.00000000000000000E+00
  3.10280140070035024E+01  7.87738115204921741E+01  0.00000000000000000E+00
  3.10530265132566292E+01  7.86154265516789081E+01  0.00000000000000000E+00
  3.10780390195097560E+01  7.84566681086088380E+01  0.00000000000000000E+00
  3.11030515257628828E+01  7.82975392486575288E+01  0.00000000000000000E+00
  3.11280640320160096E+01  7.81380430332649496E+01  0.00000000000000000E+00
  3.11530765382691364E+01  7.79781825278462861E+01  0.00000000000000000E+00
  3.11780890445222632E+01  7.78179608017027959E+01  0.00000000000000000E+00
  3.12031015507753899E+01  7.76573809279326781E+01  0.00000000000000000E+00
  3.12281140570285167E+01  7.74964459833417578E+01  0.00000000000000000E+00
  3.12531265632816435E+01  7.73351590483542566E+01  0.00000000000000000E+00
  3.12781390695347703E+01  7.71735232069233064E+01  0.00000000000000000E+00
  3.13031515757878971E+01  7.70115415464417907E+01  0.00000000000000000E+00
  3.13281640820410239E+01  7.68492171576528023E+01  0.00000000000000000E+00
  3.13531765882941507E+01  7.66865531345602562E+01  0.00000000000000000E+00
  3.13781890945472774E+01  7.65235525743393907E+01  0.00000000000000000E+00
  3.14032016008004042E+01  7.63602185772473234E+01  0.00000000000000000E+00
  3.14282141070535310E+01  7.61965542465335801E+01  0.00000000000000000E+00
  3.14532266133066543E+01  7.60325626883504100E+01  0.00000000000000000E+00
  3.14782391195597810E+01  7.58682470116634278E+01  0.00000000000000000E+00
  3.15032516258129078E+01  7.57036103281620143E+01  0.00000000000000000E+00
  3.15282641320660346E+01  7.55386557521696744E+01  0.00000000000000000E+00
  3.15532766383191614E+01  7.53733864005546366E+01  0.00000000000000000E+00
  3.15782891445722882E+01  7.52078053926399974E+01  0.00000000000000000E+00
  3.16033016508254150E+01  7.50419158501146484E+01  0.00000000000000000E+00
  3.16283141570785418E+01  7.48757208969431645E+01  0.00000000000000000E+00
  3.16533266633316686E+01  7.47092236592766028E+01  0.00000000000000000E+00
  3.16783391695847953E+01  7.45424272653629032E+01  0.00000000000000000E+00
  3.17033516758379221E+01  7.43753348454572887E+01  0.00000000000000000E+00
  3.17283641820910489E+01  7.42079495317328792E+01  0.00000000000000000E+00
  3.17533766883441757E+01  7.40402744581910213E+01  0.00000000000000000E+00
  3.17783891945973025E+01  7.38723127605719725E+01  0.00000000000000000E+00
  3.18034017008504293E+01  7.37040675762655582E+01  0.00000000000000000E+00
  3.18284142071035525E+01  7.35355420442214864E+01  0.00000000000000000E+00
  3.18534267133566793E+01  7.33667393048601753E+01  0.00000000000000000E+00
  3.18784392196098061E+01  7.31976624999833660E+01  0.00000000000000000E+00
  3.19034517258629329E+01  7.30283147726849649E+01  0.00000000000000000E+00
  3.19284642321160597E+01  7.28586992672614997E+01  0.00000000000000000E+00
  3.19534767383691864E+01  7.26888191291231465E+01  0.00000000000000000E+00
  3.19784892446223132E+01  7.25186775047046268E+01  0.00000000000000000E+00
  3.20035017508754365E+01  7.23482775413758219E+01  0.00000000000000000E+00
  3.20285142571285633E+01  7.21776223873529972E+01  0.00000000000000000E+00
  3.20535267633816900E+01  7.20067151916096435E+01  0.00000000000000000E+00
  3.20785392696348168E+01  7.18355591037877872E+01  0.00000000000000000E+00
  3.21035517758879436E+01  7.16641572741087884E+01  0.00000000000000000E+00
  3.21285642821410704E+01  7.14925128532847936E+01  0.00000000000000000E+00
  3.21535767883941972E+01  7.13206289924300734E+01  0.00000000000000000E+00
  3.21785892946473240E+01  7.11485088429720918E+01  0.00000000000000000E+00
  3.22036018009004508E+01  7.09761555565632136E+01  0.00000000000000000E+00
  3.22286143071535776E+01  7.08035722849920290E+01  0.00000000000000000E+00
  3.22536268134067043E+01  7.06307621800951750E+01  0.00000000000000000E+00
  3.22786393196598311E+01  7.04577283936687877E+01  0.00000000000000000E+00
  3.23036518259129579E+01  7.02844740773803380E+01  0.00000000000000000E+00
  3.23286643321660847E+01  7.01110023826807378E+01  0.00000000000000000E+00
  3.23536768384192115E+01  6.99373164607158628E+01  0.00000000000000000E+00
  3.23786893446723383E+01  6.97634194622391135E+01  0.00000000000000000E+00
  3.24037018509254651E+01  6.95893145375232081E+01  0.00000000000000000E+00
  3.24287143571785919E+01  6.94150048362725300E+01  0.00000000000000000E+00
  3.24537268634317115E+01  6.92404935075358452E+01  0.00000000000000000E+00
  3.24787393696848383E+01  6.90657836996182368E+01  0.00000000000000000E+00
  3.25037518759379651E+01  6.88908785599941780E+01  0.00000000000000000E+00
  3.25287643821910919E+01  6.87157812352200352E+01  0.00000000000000000E+00
  3.25537768884442187E+01  6.85404948708471409E+01  0.00000000000000000E+00
  3.25787893946973455E+01  6.83650226113344246E+01  0.00000000000000000E+00
  3.26038019009504723E+01  6.81893675999619262E+01  0.00000000000000000E+00
  3.26288144072035990E+01  6.80135329787436405E+01  0.00000000000000000E+00
  3.26538269134567258E+01  6.78375218883411293E+01  0.00000000000000000E+00
  3.26788394197098526E+01  6.76613374679771340E+01  0.00000000000000000E+00
  3.27038519259629794E+01  6.74849828553487754E+01  0.00000000000000000E+00
  3.27288644322161062E+01  6.73084611865419191E+01  0.00000000000000000E+00
  3.27538769384692330E+01  6.71317755959446600E+01  0.00000000000000000E+00
  3.27788894447223598E+01  6.69549292161616449E+01  0.00000000000000000E+00
  3.28039019509754866E+01  6.67779251779281822E+01  0.00000000000000000E+00
  3.28289144572286133E+01  6.66007666100247917E+01  0.00000000000000000E+00
  3.28539269634817401E+01  6.64234566391915848E+01  0.00000000000000000E+00
  3.28789394697348669E+01  6.62459983900431126E+01  0.00000000000000000E+00
  3.29039519759879937E+01  6.60683949849830867E+01  0.00000000000000000E+00
  3.29289644822411205E+01  6.58906495441197109E+01  0.00000000000000000E+00
  3.29539769884942473E+01  6.57127651851804586E+01  0.00000000000000000E+00
  3.29789894947473741E+01  6.55347450234279734E+01  0.00000000000000000E+00
  3.30040020010005009E+01  6.53565921715751585E+01  0.00000000000000000E+00
  3.30290145072536276E+01  6.51783097397011630E+01  0.00000000000000000E+00
  3.30540270135067544E+01  6.49999008351674235E+01  0.00000000000000000E+00
  3.30790395197598812E+01  6.48213685625334080E+01  0.00000000000000000E+00
  3.31040520260130080E+01  6.46427160234733122E+01  0.00000000000000000E+00
  3.31290645322661348E+01  6.44639463166922297E+01  0.00000000000000000E+00
  3.31540770385192616E+01  6.42850625378430323E+01  0.00000000000000000E+00
  3.31790895447723884E+01  6.41060677794430802E+01  0.00000000000000000E+00
  3.32041020510255152E+01  6.39269651307915723E+01  0.00000000000000000E+00
  3.32291145572786348E+01  6.37477576778864972E+01  0.00000000000000000E+00
  3.32541270635317616E+01  6.35684485033423670E+01  0.00000000000000000E+00
  3.32791395697848884E+01  6.33890406863077160E+01  0.00000000000000000E+00
  3.33041520760380152E+01  6.32095373023831257E+01  0.00000000000000000E+00
  3.33291645822911420E+01  6.30299414235394480E+01  0.00000000000000000E+00
  3.33541770885442688E+01  6.28502561180358938E+01  0.00000000000000000E+00
  3.33791895947973956E+01  6.26704844503386909E+01  0.00000000000000000E+00
  3.34042021010505223E+01  6.24906294810398464E+01  0.00000000000000000E+00
  3.34292146073036491E+01  6.23106942667763448E+01  0.00000000000000000E+00
  3.34542271135567759E+01  6.21306818601490249E+01  0.00000000000000000E+00
  3.34792396198099027E+01  6.19505953096422317E+01  0.00000000000000000E+00
  3.35042521260630295E+01  6.17704376595436457E+01  0.00000000000000000E+00
  3.35292646323161563E+01  6.15902119498638854E+01  0.00000000000000000E+00
  3.35542771385692831E+01  6.14099212162568762E+01  0.00000000000000000E+00
  3.35792896448224099E+01  6.12295684899403980E+01  0.00000000000000000E+00
  3.36043021510755366E+01  6.10491567976163552E+01  0.00000000000000000E+00
  3.36293146573286634E+01  6.08686891613920835E+01  0.00000000000000000E+00
  3.36543271635817902E+01  6.06881685987012176E+01  0.00000000000000000E+00
  3.36793396698349170E+01  6.05075981222251471E+01  0.00000000000000000E+00
  3.37043521760880438E+01  6.03269807398149069E+01  0.00000000000000000E+00
  3.37293646823411706E+01  6.01463194544127546E+01  0.00000000000000000E+00
  3.37543771885942974E+01  5.99656172639744938E+01  0.00000000000000000E+00
  3.37793896948474242E+01  5.97848771613920675E+01  0.00000000000000000E+00
  3.38044022011005509E+01  5.96041021344160455E+01  0.00000000000000000E+00
  3.38294147073536777E+01  5.94232951655786579E+01  0.00000000000000000E+00
  3.38544272136068045E+01  5.92424592321170707E+01  0.00000000000000000E+00
  3.38794397198599313E+01  5.90615973058970170E+01  0.00000000000000000E+00
  3.39044522261130581E+01  5.88807123533363708E+01  0.00000000000000000E+00
  3.39294647323661849E+01  5.86998073353293108E+01  0.00000000000000000E+00
  3.39544772386193117E+01  5.85188852071709107E+01  0.00000000000000000E+00
  3.39794897448724385E+01  5.83379489184813167E+01  0.00000000000000000E+00
  3.40045022511255652E+01  5.81570014131312050E+01  0.00000000000000000E+00
  3.40295147573786920E+01  5.79760456291665491E+01  0.00000000000000000E+00
  3.40545272636318117E+01  5.77950844987344610E+01  0.00000000000000000E+00
  3.40795397698849385E+01  5.76141209480086403E+01  0.00000000000000000E+00
  3.41045522761380653E+01  5.74331578971160042E+01  0.00000000000000000E+00
  3.41295647823911921E+01  5.72521982600625847E+01  0.00000000000000000E+00
  3.41545772886443189E+01  5.70712449446605916E+01  0.00000000000000000E+00
  3.41795897948974456E+01  5.68903008524551410E+01  0.00000000000000000E+00
  3.42046023011505724E+01  5.67093688786517305E+01  0.00000000000000000E+00
  3.42296148074036992E+01  5.65284519120439626E+01  0.00000000000000000E+00
  3.42546273136568260E+01  5.63475528349411974E+01  0.00000000000000000E+00
  3.42796398199099528E+01  5.61666745230971500E+01  0.00000000000000000E+00
  3.43046523261630796E+01  5.59858198456381331E+01  0.00000000000000000E+00
  3.43296648324162064E+01  5.58049916649922082E+01  0.00000000000000000E+00
  3.43546773386693332E+01  5.56241928368181675E+01  0.00000000000000000E+00
  3.43796898449224599E+01  5.54434262099353958E+01  0.00000000000000000E+00
  3.44047023511755867E+01  5.52626946262533636E+01  0.00000000000000000E+00
  3.44297148574287135E+01  5.50820009207020647E+01  0.00000000000000000E+00
  3.44547273636818403E+01  5.49013479211623689E+01  0.00000000000000000E+00
  3.44797398699349671E+01  5.47207384483971353E+01  0.00000000000000000E+00
  3.45047523761880939E+01  5.45401753159820544E+01  0.00000000000000000E+00
  3.45297648824412207E+01  5.43596613302375715E+01  0.00000000000000000E+00
  3.45547773886943475E+01  5.41791992901603621E+01  0.00000000000000000E+00
  3.45797898949474742E+01  5.39987919873557445E+01  0.00000000000000000E+00
  3.46048024012006010E+01  5.38184422059703849E+01  0.00000000000000000E+00
  3.46298149074537278E+01  5.36381527226248309E+01  0.00000000000000000E+00
  3.46548274137068546E+01  5.34579263063471828E+01  0.00000000000000000E+00
  3.46798399199599814E+01  5.32777657185063305E+01  0.00000000000000000E+00
  3.47048524262131082E+01  5.30976737127460723E+01  0.00000000000000000E+00
  3.47298649324662350E+01  5.29176530349195886E+01  0.00000000000000000E+00
  3.47548774387193617E+01  5.27377064230238020E+01  0.00000000000000000E+00
  3.47798899449724885E+01  5.25578366071346039E+01  0.00000000000000000E+00
  3.48049024512256153E+01  5.23780463093422171E+01  0.00000000000000000E+00
  3.48299149574787350E+01  5.21983382436869832E+01  0.00000000000000000E+00
  3.48549274637318618E+01  5.20187151160953576E+01  0.00000000000000000E+00
  3.48799399699849886E+01  5.18391796243166638E+01  0.00000000000000000E+00
  3.49049524762381154E+01  5.16597344578596704E+01  0.00000000000000000E+00
  3.49299649824912422E+01  5.14803822979299497E+01  0.00000000000000000E+00
  3.49549774887443689E+01  5.13011258173676339E+01  0.00000000000000000E+00
  3.49799899949974957E+01  5.11219676805851364E+01  0.00000000000000000E+00
  3.50050025012506225E+01  5.09429105435057039E+01  0.00000000000000000E+00
  3.50300150075037493E+01  5.07639570535020823E+01  0.00000000000000000E+00
  3.50550275137568761E+01  5.05851098493358293E+01  0.00000000000000000E+00
  3.50800400200100029E+01  5.04063715610965204E+01  0.00000000000000000E+00
  3.51050525262631297E+01  5.02277448101418642E+01  0.00000000000000000E+00
  3.51300650325162565E+01  5.00492322090380881E+01  0.00000000000000000E+00
  3.51550775387693832E+01  4.98708363615002881E+01  0.00000000000000000E+00
  3.51800900450225100E+01  4.96925598623339155E+01  0.00000000000000000E+00
  3.52051025512756368E+01  4.95144052973759301E+01  0.00000000000000000E+00
  3.52301150575287636E+01  4.93363752434367271E+01  0.00000000000000000E+00
  3.52551275637818904E+01  4.91584722682426474E+01  0.00000000000000000E+00
  3.52801400700350172E+01  4.89806989303783027E+01  0.00000000000000000E+00
  3.53051525762881440E+01  4.88030577792297819E+01  0.00000000000000000E+00
  3.53301650825412707E+01  4.86255513549283123E+01  0.00000000000000000E+00
  3.53551775887943975E+01  4.84481821882938206E+01  0.00000000000000000E+00
  3.53801900950475243E+01  4.82709528007793836E+01  0.00000000000000000E+00
  3.54052026013006511E+01  4.80938657044158830E+01  0.00000000000000000E+00
  3.54302151075537779E+01  4.79169234017572805E+01  0.00000000000000000E+00
  3.54552276138069047E+01  4.77401283858258338E+01  0.00000000000000000E+00
  3.54802401200600315E+01  4.75634831400581746E+01  0.00000000000000000E+00
  3.55052526263131583E+01  4.73869901382518179E+01  0.00000000000000000E+00
  3.55302651325662850E+01  4.72106518445115810E+01  0.00000000000000000E+00
  3.55552776388194118E+01  4.70344707131971589E+01  0.00000000000000000E+00
  3.55802901450725386E+01  4.68584491888704022E+01  0.00000000000000000E+00
  3.56053026513256654E+01  4.66825897062434407E+01  0.00000000000000000E+00
  3.56303151575787922E+01  4.65068946901273605E+01  0.00000000000000000E+00
  3.56553276638319119E+01  4.63313665553807965E+01  0.00000000000000000E+00
  3.56803401700850387E+01  4.61560077068592065E+01  0.00000000000000000E+00
  3.57053526763381655E+01  4.59808205393648990E+01  0.00000000000000000E+00
  3.57303651825912922E+01  4.58058074375970818E+01  0.00000000000000000E+00
  3.57553776888444190E+01  4.56309707761022452E+01  0.00000000000000000E+00
  3.57803901950975458E+01  4.54563129192255673E+01  0.00000000000000000E+00
  3.58054027013506726E+01  4.52818362210620364E+01  0.00000000000000000E+00
  3.58304152076037994E+01  4.51075430254085106E+01  0.00000000000000000E+00
  3.58554277138569262E+01  4.49334356657161393E+01  0.00000000000000000E+00
  3.58804402201100530E+01  4.47595164650429282E+01  0.00000000000000000E+00
  3.59054527263631797E+01  4.45857877360072123E+01  0.00000000000000000E+00
  3.59304652326163065E+01  4.44122517807410944E+01  0.00000000000000000E+00
  3.59554777388694333E+01  4.42389108908446858E+01  0.00000000000000000E+00
  3.59804902451225601E+01  4.40657673473406177E+01  0.00000000000000000E+00
  3.60055027513756869E+01  4.38928234206289858E+01  0.00000000000000000E+00
  3.60305152576288137E+01  4.37200813704429976E+01  0.00000000000000000E+00
  3.60555277638819405E+01  4.35475434458045783E+01  0.00000000000000000E+00
  3.60805402701350673E+01  4.33752118849809989E+01  0.00000000000000000E+00
  3.61055527763881940E+01  4.32030889154414055E+01  0.00000000000000000E+00
  3.61305652826413208E+01  4.30311767538142362E+01  0.00000000000000000E+00
  3.61555777888944476E+01  4.28594776058449796E+01  0.00000000000000000E+00
  3.61805902951475744E+01  4.26879936663541102E+01  0.00000000000000000E+00
  3.62056028014007012E+01  4.25167271191959841E+01  0.00000000000000000E+00
  3.62306153076538280E+01  4.23456801372176415E+01  0.00000000000000000E+00
  3.62556278139069548E+01  4.21748548822184688E+01  0.00000000000000000E+00
  3.62806403201600816E+01  4.20042535049103307E+01  0.00000000000000000E+00
  3.63056528264132083E+01  4.18338781448777155E+01  0.00000000000000000E+00
  3.63306653326663351E+01  4.16637309305388825E+01  0.00000000000000000E+00
  3.63556778389194619E+01  4.14938139791071237E+01  0.00000000000000000E+00
  3.63806903451725887E+01  4.13241293965527987E+01  0.00000000000000000E+00
  3.64057028514257155E+01  4.11546792775653429E+01  0.00000000000000000E+00
  3.64307153576788352E+01  4.09854657055162761E+01  0.00000000000000000E+00
  3.64557278639319620E+01  4.08164907524223608E+01  0.00000000000000000E+00
  3.64807403701850888E+01  4.06477564789092582E+01  0.00000000000000000E+00
  3.65057528764382155E+01  4.04792649341759514E+01  0.00000000000000000E+00
  3.65307653826913423E+01  4.03110181559590544E+01  0.00000000000000000E+00
  3.65557778889444691E+01  4.01430181704981592E+01  0.00000000000000000E+00
  3.65807903951975959E+01  3.99752669925013038E+01  0.00000000000000000E+00
  3.66058029014507227E+01  3.98077666251112987E+01  0.00000000000000000E+00
  3.66308154077038495E+01  3.96405190598718917E+01  0.00000000000000000E+00
  3.66558279139569763E+01  3.94735262766950115E+01  0.00000000000000000E+00
  3.66808404202101030E+01  3.93067902438283454E+01  0.00000000000000000E+00
  3.67058529264632298E+01  3.91403129178230458E+01  0.00000000000000000E+00
  3.67308654327163566E+01  3.89740962435023448E+01  0.00000000000000000E+00
  3.67558779389694834E+01  3.88081421539305822E+01  0.00000000000000000E+00
  3.67808904452226102E+01  3.86424525703822965E+01  0.00000000000000000E+00
  3.68059029514757370E+01  3.84770294023125032E+01  0.00000000000000000E+00
  3.68309154577288638E+01  3.83118745473267026E+01  0.00000000000000000E+00
  3.68559279639819906E+01  3.81469898911518825E+01  0.00000000000000000E+00
  3.68809404702351173E+01  3.79823773076079974E+01  0.00000000000000000E+00
  3.69059529764882441E+01  3.78180386585794821E+01  0.00000000000000000E+00
  3.69309654827413709E+01  3.76539757939877475E+01  0.00000000000000000E+00
  3.69559779889944977E+01  3.74901905517638525E+01  0.00000000000000000E+00
  3.69809904952476245E+01  3.73266847578219583E+01  0.00000000000000000E+00
  3.70060030015007513E+01  3.71634602260328180E+01  0.00000000000000000E+00
  3.70310155077538781E+01  3.70005187581981332E+01  0.00000000000000000E+00
  3.70560280140070049E+01  3.68378621440253937E+01  0.00000000000000000E+00
  3.70810405202601316E+01  3.66754921611028095E+01  0.00000000000000000E+00
  3.71060530265132584E+01  3.65134105748753299E+01  0.00000000000000000E+00
  3.71310655327663852E+01  3.63516191386205492E+01  0.00000000000000000E+00
  3.71560780390195120E+01  3.61901195934254716E+01  0.00000000000000000E+00
  3.71810905452726388E+01  3.60289136681638311E+01  0.00000000000000000E+00
  3.72061030515257656E+01  3.58680030794734321E+01  0.00000000000000000E+00
  3.72311155577788924E+01  3.57073895317346341E+01  0.00000000000000000E+00
  3.72561280640320120E+01  3.55470747170487300E+01  0.00000000000000000E+00
  3.72811405702851388E+01  3.53870603152170347E+01  0.00000000000000000E+00
  3.73061530765382656E+01  3.52273479937207057E+01  0.00000000000000000E+00
  3.73311655827913924E+01  3.50679394077008553E+01  0.00000000000000000E+00
  3.73561780890445192E+01  3.49088361999388823E+01  0.00000000000000000E+00
  3.73811905952976460E+01  3.47500400008377071E+01  0.00000000000000000E+00
  3.74062031015507728E+01  3.45915524284035243E+01  0.00000000000000000E+00
  3.74312156078038996E+01  3.44333750882274998E+01  0.00000000000000000E+00
